url,label,url_length,url_entropy,is_shortened,has_suspicious_tld,path_depth,domain,domain_age_days,days_to_expiry,has_mx_records,has_ssl,ip,asn,registrar,subdomain_count
https://sign-amzn-serv1-41256-52954-235462.accacc.co.uk/ap/signin?session=gg0sdb8ki6di9ig0bv3alk5te1pxbhkbhii5b0gocr7bs8uouatqf7idl3agc0y0,0,138,5.035333110555971,0,0,2,accacc.co.uk,-1,-1,1,0,141.193.213.11,AS209242,,1
http://www.aceproxy.com,0,23,3.795088586397733,0,0,0,aceproxy.com,-1,-1,1,0,76.223.54.146,AS16509,,1
https://www.tadaacar.dk,1,23,3.501397825434103,0,0,0,tadaacar.dk,-1,-1,1,0,unknown_ip,,,1
http://www.hubpromail.com,0,25,3.893660689688185,0,0,0,hubpromail.com,-1,-1,0,0,unknown_ip,,,1
https://ellannfinance.com.au/allo/what/loge/main/,0,49,3.928073049950021,0,0,4,ellannfinance.com.au,-1,-1,1,1,122.201.64.129,AS38719,web,0
http://www.ws008.hemnes.win,0,27,3.630275354881977,0,0,0,hemnes.win,-1,-1,0,0,104.247.81.99,AS206834,,2
http://www.authymysexy.info,0,27,4.004344446367529,0,1,0,authymysexy.info,-1,-1,1,0,34.209.195.255,AS16509,,1
http://www.shaparak-kq.ml,0,25,3.783465189601647,0,0,0,shaparak-kq.ml,-1,-1,0,0,unknown_ip,,,1
https://bafybeif2pzrtw27gsxk7hm4clyzzr4nbf7zqre7k6c2ll56aqksal5mwjq.ipfs.dweb.link/ddoonnvde.html,0,97,4.918895831610206,0,0,1,dweb.link,-1,-1,0,0,209.94.90.3,AS40680,,2
http://www.genxphones.com,0,25,3.813660689688185,0,0,0,genxphones.com,-1,-1,0,0,unknown_ip,,,1
https://cloudflare-ipfs.com/ipfs/bafkreifstvwj3sgu76a4cr7ghqrejbaps4gbmghpqvn2i76xrlgqrkjpsa,0,92,4.8029756146892,0,0,2,cloudflare-ipfs.com,-1,-1,0,0,unknown_ip,,,0
