post_id,user_id,text,url,timestamp,label,campaign_id
P00165,U00299,ALERT: Mac detected malware on your device: https://microsoft-support-helpdesk.tk/tags/tags,https://microsoft-support-helpdesk.tk/tags/tags,2026-08-12 07:58:32,1,C00002
P00166,U00311,ALERT: Microsoft detected malware on your device: https://microsoft-support-helpdesk.tk/blog,https://microsoft-support-helpdesk.tk/blog,2026-08-12 09:18:32,1,C00002
P00167,U00311,Your Mac computer has a virus! Call now: https://microsoft-support-helpdesk.tk/app/tags/main,https://microsoft-support-helpdesk.tk/app/tags/main,2026-08-12 09:38:32,1,C00002
P00168,U00312,Your Apple computer has a virus! Call now: https://microsoft-support-helpdesk.tk/list/list,https://microsoft-support-helpdesk.tk/list/list,2026-08-12 09:13:32,1,C00002
P00169,U00312,ALERT: Apple detected malware on your device: https://microsoft-support-helpdesk.tk/tags,https://microsoft-support-helpdesk.tk/tags,2026-08-12 08:50:32,1,C00002
P00170,U00352,ALERT: PC detected malware on your device: https://microsoft-support-helpdesk.tk/wp-content/explore,https://microsoft-support-helpdesk.tk/wp-content/explore,2026-08-12 08:28:32,1,C00002
P00171,U00352,Your PC computer has a virus! Call now: https://microsoft-support-helpdesk.tk/blog,https://microsoft-support-helpdesk.tk/blog,2026-08-12 08:34:32,1,C00002
P00172,U00352,Critical Mac update required. Download now: https://microsoft-support-helpdesk.tk/blog,https://microsoft-support-helpdesk.tk/blog,2026-08-12 09:41:32,1,C00002
P00173,U00352,Critical PC update required. Download now: https://microsoft-support-helpdesk.tk/category/posts/app,https://microsoft-support-helpdesk.tk/category/posts/app,2026-08-12 09:10:32,1,C00002
P00174,U00352,Your Windows computer has a virus! Call now: https://microsoft-support-helpdesk.tk/posts/tag,https://microsoft-support-helpdesk.tk/posts/tag,2026-08-12 09:01:32,1,C00002
P00175,U00375,Critical Mac update required. Download now: https://microsoft-support-helpdesk.tk/tag/main,https://microsoft-support-helpdesk.tk/tag/main,2026-08-12 09:13:32,1,C00002
P00176,U00375,ALERT: Apple detected malware on your device: https://microsoft-support-helpdesk.tk/blog/app,https://microsoft-support-helpdesk.tk/blog/app,2026-08-12 09:23:32,1,C00002
P00177,U00375,Your PC computer has a virus! Call now: https://microsoft-support-helpdesk.tk/category/categories,https://microsoft-support-helpdesk.tk/category/categories,2026-08-12 08:04:32,1,C00002
P00178,U00375,ALERT: Apple detected malware on your device: https://microsoft-support-helpdesk.tk/main,https://microsoft-support-helpdesk.tk/main,2026-08-12 09:17:32,1,C00002
P00179,U00391,ALERT: Apple detected malware on your device: https://microsoft-support-helpdesk.tk/explore/tags/list,https://microsoft-support-helpdesk.tk/explore/tags/list,2026-08-12 09:19:32,1,C00002
P00180,U00391,Critical Apple update required. Download now: https://microsoft-support-helpdesk.tk/wp-content/blog/explore,https://microsoft-support-helpdesk.tk/wp-content/blog/explore,2026-08-12 08:20:32,1,C00002
P00181,U00391,Your Mac computer has a virus! Call now: https://microsoft-support-helpdesk.tk/posts/posts,https://microsoft-support-helpdesk.tk/posts/posts,2026-08-12 09:33:32,1,C00002
P00182,U00391,Your Windows computer has a virus! Call now: https://microsoft-support-helpdesk.tk/search/posts,https://microsoft-support-helpdesk.tk/search/posts,2026-08-12 09:39:32,1,C00002
P00183,U00430,Critical Apple update required. Download now: https://microsoft-support-helpdesk.tk/tag/tags/blog,https://microsoft-support-helpdesk.tk/tag/tags/blog,2026-08-12 09:23:32,1,C00002
P00184,U00430,Your Windows computer has a virus! Call now: https://microsoft-support-helpdesk.tk/main,https://microsoft-support-helpdesk.tk/main,2026-08-12 09:19:32,1,C00002
P00185,U00430,ALERT: Apple detected malware on your device: https://microsoft-support-helpdesk.tk/wp-content/category/posts,https://microsoft-support-helpdesk.tk/wp-content/category/posts,2026-08-12 08:29:32,1,C00002
P00186,U00430,ALERT: PC detected malware on your device: https://microsoft-support-helpdesk.tk/categories/category,https://microsoft-support-helpdesk.tk/categories/category,2026-08-12 08:45:32,1,C00002
P00187,U00430,Critical Windows update required. Download now: https://microsoft-support-helpdesk.tk/app,https://microsoft-support-helpdesk.tk/app,2026-08-12 09:10:32,1,C00002
P00188,U00435,ALERT: Microsoft detected malware on your device: https://microsoft-support-helpdesk.tk/tags,https://microsoft-support-helpdesk.tk/tags,2026-08-12 09:23:32,1,C00002
P00189,U00435,Critical PC update required. Download now: https://microsoft-support-helpdesk.tk/explore,https://microsoft-support-helpdesk.tk/explore,2026-08-12 09:52:32,1,C00002
P00190,U00435,Critical Apple update required. Download now: https://microsoft-support-helpdesk.tk/blog/main/tags,https://microsoft-support-helpdesk.tk/blog/main/tags,2026-08-12 09:00:32,1,C00002
P00191,U00461,Your Mac computer has a virus! Call now: https://microsoft-support-helpdesk.tk/main,https://microsoft-support-helpdesk.tk/main,2026-08-12 08:19:32,1,C00002
P00192,U00461,ALERT: Windows detected malware on your device: https://microsoft-support-helpdesk.tk/wp-content/posts,https://microsoft-support-helpdesk.tk/wp-content/posts,2026-08-12 08:56:32,1,C00002
P00193,U00461,Your Apple computer has a virus! Call now: https://microsoft-support-helpdesk.tk/explore,https://microsoft-support-helpdesk.tk/explore,2026-08-12 09:28:32,1,C00002
P00194,U00461,Critical Microsoft update required. Download now: https://microsoft-support-helpdesk.tk/main/category,https://microsoft-support-helpdesk.tk/main/category,2026-08-12 09:23:32,1,C00002
P00195,U00472,Critical Windows update required. Download now: https://microsoft-support-helpdesk.tk/list/tags/posts,https://microsoft-support-helpdesk.tk/list/tags/posts,2026-08-12 08:24:32,1,C00002
P00196,U00472,ALERT: Microsoft detected malware on your device: https://microsoft-support-helpdesk.tk/tag/tags,https://microsoft-support-helpdesk.tk/tag/tags,2026-08-12 09:31:32,1,C00002
P00197,U00472,ALERT: PC detected malware on your device: https://microsoft-support-helpdesk.tk/main/tag/categories,https://microsoft-support-helpdesk.tk/main/tag/categories,2026-08-12 09:36:32,1,C00002
P00198,U00472,ALERT: Apple detected malware on your device: https://microsoft-support-helpdesk.tk/blog,https://microsoft-support-helpdesk.tk/blog,2026-08-12 08:29:32,1,C00002
P00199,U00490,ALERT: Windows detected malware on your device: https://microsoft-support-helpdesk.tk/list/tag,https://microsoft-support-helpdesk.tk/list/tag,2026-08-12 08:56:32,1,C00002
P00200,U00490,Your Mac computer has a virus! Call now: https://microsoft-support-helpdesk.tk/posts/list/blog,https://microsoft-support-helpdesk.tk/posts/list/blog,2026-08-12 09:10:32,1,C00002
P00201,U00490,Critical Windows update required. Download now: https://microsoft-support-helpdesk.tk/explore,https://microsoft-support-helpdesk.tk/explore,2026-08-12 08:56:32,1,C00002
P00202,U00490,Your Mac computer has a virus! Call now: https://microsoft-support-helpdesk.tk/main,https://microsoft-support-helpdesk.tk/main,2026-08-12 08:11:32,1,C00002
P00203,U00498,Critical Apple update required. Download now: https://microsoft-support-helpdesk.tk/tags/tags,https://microsoft-support-helpdesk.tk/tags/tags,2026-08-12 08:48:32,1,C00002
P00204,U00498,Your Microsoft computer has a virus! Call now: https://microsoft-support-helpdesk.tk/categories/category,https://microsoft-support-helpdesk.tk/categories/category,2026-08-12 08:13:32,1,C00002
P00205,U00498,Your Apple computer has a virus! Call now: https://microsoft-support-helpdesk.tk/list/posts/search,https://microsoft-support-helpdesk.tk/list/posts/search,2026-08-12 08:48:32,1,C00002
P00206,U00498,Critical PC update required. Download now: https://microsoft-support-helpdesk.tk/explore/tag,https://microsoft-support-helpdesk.tk/explore/tag,2026-08-12 08:14:32,1,C00002
P00207,U00498,ALERT: Microsoft detected malware on your device: https://microsoft-support-helpdesk.tk/wp-content,https://microsoft-support-helpdesk.tk/wp-content,2026-08-12 09:35:32,1,C00002
P00208,U00004,WINNER WINNER! https://winner-claims-center.online/tags/list a new iPhone is yours! Verify: a new iPhone,https://winner-claims-center.online/tags/list,2026-08-15 08:36:32,1,C00003
P00209,U00004,WINNER WINNER! https://winner-claims-center.online/search/blog/list $1000 is yours! Verify: $1000,https://winner-claims-center.online/search/blog/list,2026-08-15 07:56:32,1,C00003
P00210,U00004,You've been selected for a https://winner-claims-center.online/blog/categories/wp-content a free vacation! Click: a free vacation,https://winner-claims-center.online/blog/categories/wp-content,2026-08-15 08:22:32,1,C00003
P00211,U00004,Congratulations! You won https://winner-claims-center.online/posts $5000 ! Claim here: $5000,https://winner-claims-center.online/posts,2026-08-15 09:33:32,1,C00003
P00212,U00015,You've been selected for a https://winner-claims-center.online/search/category/blog $1000! Click: $1000,https://winner-claims-center.online/search/category/blog,2026-08-15 08:12:32,1,C00003
P00213,U00015,WINNER WINNER! https://winner-claims-center.online/tags/explore/categories a gift card is yours! Verify: a gift card,https://winner-claims-center.online/tags/explore/categories,2026-08-15 09:17:32,1,C00003
P00214,U00015,You've been selected for a https://winner-claims-center.online/tags/blog/posts a gift card! Click: a gift card,https://winner-claims-center.online/tags/blog/posts,2026-08-15 08:50:32,1,C00003
P00215,U00025,You've been selected for a https://winner-claims-center.online/tag/categories/blog $1000! Click: $1000,https://winner-claims-center.online/tag/categories/blog,2026-08-15 08:00:32,1,C00003
P00216,U00025,WINNER WINNER! https://winner-claims-center.online/blog/list a new iPhone is yours! Verify: a new iPhone,https://winner-claims-center.online/blog/list,2026-08-15 09:29:32,1,C00003
P00217,U00025,You've been selected for a https://winner-claims-center.online/search/list/posts $1000! Click: $1000,https://winner-claims-center.online/search/list/posts,2026-08-15 09:50:32,1,C00003
P00218,U00025,You've been selected for a https://winner-claims-center.online/main/category/app $5000! Click: $5000,https://winner-claims-center.online/main/category/app,2026-08-15 08:20:32,1,C00003
P00219,U00025,Congratulations! You won https://winner-claims-center.online/search $1000 ! Claim here: $1000,https://winner-claims-center.online/search,2026-08-15 09:16:32,1,C00003
P00220,U00074,Congratulations! You won https://winner-claims-center.online/posts/main a free vacation ! Claim here: a free vacation,https://winner-claims-center.online/posts/main,2026-08-15 08:35:32,1,C00003
P00221,U00074,Congratulations! You won https://winner-claims-center.online/blog/main $1000 ! Claim here: $1000,https://winner-claims-center.online/blog/main,2026-08-15 08:45:32,1,C00003
P00222,U00074,WINNER WINNER! https://winner-claims-center.online/explore $5000 is yours! Verify: $5000,https://winner-claims-center.online/explore,2026-08-15 08:35:32,1,C00003
P00223,U00090,Congratulations! You won https://winner-claims-center.online/wp-content/categories $1000 ! Claim here: $1000,https://winner-claims-center.online/wp-content/categories,2026-08-15 08:34:32,1,C00003
P00224,U00090,You've been selected for a https://winner-claims-center.online/posts/main a gift card! Click: a gift card,https://winner-claims-center.online/posts/main,2026-08-15 09:29:32,1,C00003
P00225,U00090,WINNER WINNER! https://winner-claims-center.online/blog/list/blog $5000 is yours! Verify: $5000,https://winner-claims-center.online/blog/list/blog,2026-08-15 09:03:32,1,C00003
P00226,U00226,You've been selected for a https://winner-claims-center.online/category/categories/posts a new iPhone! Click: a new iPhone,https://winner-claims-center.online/category/categories/posts,2026-08-15 08:39:32,1,C00003
P00227,U00226,You've been selected for a https://winner-claims-center.online/search/tags/explore a free vacation! Click: a free vacation,https://winner-claims-center.online/search/tags/explore,2026-08-15 09:32:32,1,C00003
P00228,U00226,Congratulations! You won https://winner-claims-center.online/category/posts a new iPhone ! Claim here: a new iPhone,https://winner-claims-center.online/category/posts,2026-08-15 09:52:32,1,C00003
P00229,U00226,You've been selected for a https://winner-claims-center.online/search/categories/app $1000! Click: $1000,https://winner-claims-center.online/search/categories/app,2026-08-15 08:25:32,1,C00003
P00230,U00248,WINNER WINNER! https://winner-claims-center.online/wp-content/list a new iPhone is yours! Verify: a new iPhone,https://winner-claims-center.online/wp-content/list,2026-08-15 08:23:32,1,C00003
P00231,U00248,WINNER WINNER! https://winner-claims-center.online/posts/list $1000 is yours! Verify: $1000,https://winner-claims-center.online/posts/list,2026-08-15 09:11:32,1,C00003
P00232,U00248,WINNER WINNER! https://winner-claims-center.online/blog/category/tags a new iPhone is yours! Verify: a new iPhone,https://winner-claims-center.online/blog/category/tags,2026-08-15 08:11:32,1,C00003
P00233,U00272,WINNER WINNER! https://winner-claims-center.online/tags/posts/explore $1000 is yours! Verify: $1000,https://winner-claims-center.online/tags/posts/explore,2026-08-15 08:44:32,1,C00003
P00234,U00272,WINNER WINNER! https://winner-claims-center.online/tag/explore a free vacation is yours! Verify: a free vacation,https://winner-claims-center.online/tag/explore,2026-08-15 09:34:32,1,C00003
P00235,U00272,WINNER WINNER! https://winner-claims-center.online/wp-content $5000 is yours! Verify: $5000,https://winner-claims-center.online/wp-content,2026-08-15 08:02:32,1,C00003
P00236,U00272,WINNER WINNER! https://winner-claims-center.online/explore $1000 is yours! Verify: $1000,https://winner-claims-center.online/explore,2026-08-15 09:20:32,1,C00003
P00237,U00274,WINNER WINNER! https://winner-claims-center.online/main/app/search $1000 is yours! Verify: $1000,https://winner-claims-center.online/main/app/search,2026-08-15 08:02:32,1,C00003
P00238,U00274,WINNER WINNER! https://winner-claims-center.online/main/tags $1000 is yours! Verify: $1000,https://winner-claims-center.online/main/tags,2026-08-15 08:49:32,1,C00003
P00239,U00331,You've been selected for a https://winner-claims-center.online/app/tag $1000! Click: $1000,https://winner-claims-center.online/app/tag,2026-08-15 09:06:32,1,C00003
P00240,U00331,You've been selected for a https://winner-claims-center.online/app a gift card! Click: a gift card,https://winner-claims-center.online/app,2026-08-15 09:25:32,1,C00003
P00241,U00331,Congratulations! You won https://winner-claims-center.online/tag a new iPhone ! Claim here: a new iPhone,https://winner-claims-center.online/tag,2026-08-15 09:24:32,1,C00003
P00242,U00331,WINNER WINNER! https://winner-claims-center.online/app/explore/tags $1000 is yours! Verify: $1000,https://winner-claims-center.online/app/explore/tags,2026-08-15 08:34:32,1,C00003
P00243,U00331,You've been selected for a https://winner-claims-center.online/search/posts/categories $1000! Click: $1000,https://winner-claims-center.online/search/posts/categories,2026-08-15 09:20:32,1,C00003
P00244,U00359,WINNER WINNER! https://winner-claims-center.online/explore $5000 is yours! Verify: $5000,https://winner-claims-center.online/explore,2026-08-15 09:25:32,1,C00003
P00245,U00359,Congratulations! You won https://winner-claims-center.online/categories/explore a gift card ! Claim here: a gift card,https://winner-claims-center.online/categories/explore,2026-08-15 09:42:32,1,C00003
P00246,U00359,Congratulations! You won https://winner-claims-center.online/app/categories/category $5000 ! Claim here: $5000,https://winner-claims-center.online/app/categories/category,2026-08-15 09:28:32,1,C00003
P00247,U00359,WINNER WINNER! https://winner-claims-center.online/category/category/list $1000 is yours! Verify: $1000,https://winner-claims-center.online/category/category/list,2026-08-15 08:32:32,1,C00003
P00248,U00407,Congratulations! You won https://winner-claims-center.online/search/category/wp-content a gift card ! Claim here: a gift card,https://winner-claims-center.online/search/category/wp-content,2026-08-15 08:21:32,1,C00003
P00249,U00407,WINNER WINNER! https://winner-claims-center.online/categories/explore/posts a new iPhone is yours! Verify: a new iPhone,https://winner-claims-center.online/categories/explore/posts,2026-08-15 09:35:32,1,C00003
P00250,U00428,WINNER WINNER! https://winner-claims-center.online/app/blog/tag a new iPhone is yours! Verify: a new iPhone,https://winner-claims-center.online/app/blog/tag,2026-08-15 08:41:32,1,C00003
P00251,U00428,WINNER WINNER! https://winner-claims-center.online/tags/tags/explore a gift card is yours! Verify: a gift card,https://winner-claims-center.online/tags/tags/explore,2026-08-15 08:33:32,1,C00003
P00252,U00428,Congratulations! You won https://winner-claims-center.online/list/category/posts $1000 ! Claim here: $1000,https://winner-claims-center.online/list/category/posts,2026-08-15 09:06:32,1,C00003
P00253,U00428,You've been selected for a https://winner-claims-center.online/categories a new iPhone! Click: a new iPhone,https://winner-claims-center.online/categories,2026-08-15 09:24:32,1,C00003
P00254,U00466,You've been selected for a https://winner-claims-center.online/categories/search a new iPhone! Click: a new iPhone,https://winner-claims-center.online/categories/search,2026-08-15 07:56:32,1,C00003
P00255,U00466,Congratulations! You won https://winner-claims-center.online/posts/category/posts $1000 ! Claim here: $1000,https://winner-claims-center.online/posts/category/posts,2026-08-15 09:52:32,1,C00003
P00256,U00466,Congratulations! You won https://winner-claims-center.online/tag/search $5000 ! Claim here: $5000,https://winner-claims-center.online/tag/search,2026-08-15 09:21:32,1,C00003
P00257,U00466,You've been selected for a https://winner-claims-center.online/wp-content/categories/explore a new iPhone! Click: a new iPhone,https://winner-claims-center.online/wp-content/categories/explore,2026-08-15 08:07:32,1,C00003
P00258,U00466,WINNER WINNER! https://winner-claims-center.online/blog $1000 is yours! Verify: $1000,https://winner-claims-center.online/blog,2026-08-15 09:28:32,1,C00003
P00259,U00478,You've been selected for a https://winner-claims-center.online/app/app/blog a new iPhone! Click: a new iPhone,https://winner-claims-center.online/app/app/blog,2026-08-15 08:54:32,1,C00003
P00260,U00478,You've been selected for a https://winner-claims-center.online/list a free vacation! Click: a free vacation,https://winner-claims-center.online/list,2026-08-15 08:55:32,1,C00003
P00261,U00025,Warning! Unauthorized access detected. Secure your account: https://www.herbesthealth.com,https://www.herbesthealth.com,2026-08-17 13:02:32,1,
P00262,U00410,Great coffee at the new cafe downtown http://www.verify-accounts.info,http://www.verify-accounts.info,2024-03-27 15:49:32,0,
P00263,U00388,Check out this amazing article I found: http://www.onlinesgate.com,,2026-08-08 10:14:32,0,
P00264,U00168,Weekend vibes! Who else is relaxing today? http://www.clarkitservices.com,,2024-03-03 19:39:32,0,
P00265,U00047,"IRS NOTICE: You owe $3,000 in taxes. Pay here: https://www.spencerhaley.com",https://www.spencerhaley.com,2026-08-12 09:49:32,1,
P00266,U00492,Throwback to last summer's trip https://btinternet-104163.weeblysite.com/,,2025-02-07 02:12:32,0,
P00267,U00409,Learning something new every day! {} {} https://push-upgrade.com/,https://push-upgrade.com/,2022-12-28 09:49:32,0,
P00268,U00371,You won a free iPhone! Claim your prize now: https://www.algoodbody.com,https://www.algoodbody.com,2026-07-21 09:50:32,1,
P00269,U00302,New recipe turned out amazing! http://www.saiaonaard.co.jp.50gb222.xyz,http://www.saiaonaard.co.jp.50gb222.xyz,2023-06-08 17:28:32,0,
P00270,U00194,Weekend vibes! Who else is relaxing today? http://cz45875.tw1.ru/httpdocs,,2023-03-14 14:01:32,0,
P00271,U00429,Anyone know a good restaurant around here? https://hs1pdgbol.web.app/,,2021-03-17 23:49:32,0,
P00272,U00225,Check out this amazing article I found: https://aol-101176.weeblysite.com/,https://aol-101176.weeblysite.com/,2026-07-16 06:15:32,0,
P00273,U00360,Morning run done! Feeling energized 💪 http://www.xvhsesxklp.byinter.net,http://www.xvhsesxklp.byinter.net,2020-02-28 15:20:32,0,
P00274,U00489,Great coffee at the new cafe downtown https://mainnetconns.netlify.app/connection.html,,2025-03-03 22:12:32,0,
P00275,U00048,Learning something new every day! {} {} https://porezna-uprava-9d4fd.web.app/,https://porezna-uprava-9d4fd.web.app/,2019-03-16 15:41:32,0,
P00276,U00339,Just watched an amazing documentary about {} {} https://odnbl.weeblysite.com/,,2024-12-16 20:59:32,0,
P00277,U00027,Just had a great day at the park! http://iiioiuyatrueno.iiooooytrueoaas.repl.co/,,2024-10-28 09:24:32,0,
P00278,U00436,New recipe turned out amazing! https://info-dpdgroup-id7628632.azurewebsites.net/5fulsnok987/,https://info-dpdgroup-id7628632.azurewebsites.net/5fulsnok987/,2026-05-25 12:08:32,0,
P00279,U00123,Your Netflix account will be suspended. Update payment: https://www.x2y.com,https://www.x2y.com,2026-08-13 13:24:32,1,
P00280,U00329,Just watched an amazing documentary about {} {} http://acikdenizinternetsube.ga/,http://acikdenizinternetsube.ga/,2024-05-14 07:51:32,0,
P00281,U00410,Throwback to last summer's trip https://ama.05-jp.com/,https://ama.05-jp.com/,2026-02-17 23:28:32,0,
P00282,U00254,Just had a great day at the park! http://www.notification-manager.info,http://www.notification-manager.info,2025-06-23 02:30:32,0,
P00283,U00281,URGENT: Your account has been compromised. Click here to verify: https://www.pacs.ph,https://www.pacs.ph,2026-08-16 19:17:32,1,
P00284,U00455,Morning run done! Feeling energized 💪 https://attcurrentlyyahooonlineupdate.square.site/,,2025-01-19 08:15:32,0,
P00285,U00486,Great coffee at the new cafe downtown https://dev-homeelectronicaitau-py.pantheonsite.io/,https://dev-homeelectronicaitau-py.pantheonsite.io/,2026-05-16 13:04:32,0,
P00286,U00232,Great coffee at the new cafe downtown http://www.phltimberwarehouse.co.uk,http://www.phltimberwarehouse.co.uk,2023-06-26 19:18:32,0,
P00287,U00336,Weekend vibes! Who else is relaxing today? http://www.808korean.com,http://www.808korean.com,2024-08-14 00:49:32,0,
P00288,U00337,Just finished reading an incredible book. Highly recommend! http://www.wtcsurabaya.com,,2026-08-13 04:34:32,0,
P00289,U00493,Happy birthday to my best friend! 🎂 http://www.mydargahsazgoogle.ml,,2023-07-22 22:33:32,0,
P00290,U00023,Hot singles in your area want to meet you! https://www.tofusecret.com,https://www.tofusecret.com,2026-08-10 10:04:32,1,
P00291,U00369,Learning something new every day! {} {} https://juriskiana3.web.app/,https://juriskiana3.web.app/,2026-04-30 06:17:32,0,
P00292,U00061,Just watched an amazing documentary about {} {} https://login-clienti-bper-italia.cfolks.pl/application/mobile/public/webapp/digital-login/area-riservata.php,,2026-04-29 00:04:32,0,
P00293,U00366,Your Netflix account will be suspended. Update payment: https://www.acierno.com.br,https://www.acierno.com.br,2026-08-14 01:54:32,1,
P00294,U00428,Warning! Unauthorized access detected. Secure your account: https://www.ipef.br,https://www.ipef.br,2026-08-10 00:14:32,1,
P00295,U00258,Anyone know a good restaurant around here? https://marinae-52be1.web.app/,,2021-03-22 23:56:32,0,
P00296,U00024,Your package could not be delivered. Reschedule: https://www.exclusive-car-rental-rhodes.com,https://www.exclusive-car-rental-rhodes.com,2026-07-21 20:26:32,1,
P00297,U00399,Here is my latest blog post https://allianceinstrumentation.com.sg/spp/rb1fsu45ru1vx7a903dnto7g.php?08lefl1676364914642bbe8c92f76fa6dbe24040929a9d82642bbe8c92f76fa6dbe24040929a9d82642bbe8c92f76fa6dbe24040929a9d82642bbe8c92f76fa6dbe24040929a9d82642bbe8c92f76fa6dbe24040929a9d82=&email=,,2020-02-21 09:10:32,0,
P00298,U00053,Just watched an amazing documentary about {} {} https://fsargde-1f6d7.firebaseapp.com/,https://fsargde-1f6d7.firebaseapp.com/,2024-10-26 22:00:32,0,
P00299,U00311,Your payment of $500 is pending. Confirm here: https://www.visitfelixstowe.org.uk,,2026-08-15 02:35:32,1,
P00300,U00231,Anyone know a good restaurant around here? http://www.campbelll.gq,,2025-11-08 01:18:32,0,
P00301,U00383,Morning run done! Feeling energized 💪 http://www.korenshop.com,,2023-04-10 16:21:32,0,
P00302,U00364,Interesting discussion at work about {} today {} https://ipfs.io/ipfs/qmxjs17b9cj1aofvs1qdsslajnr2q44up7v24hy7sgjdgv?filename=index.html#redacted@abuse.ionos.com,https://ipfs.io/ipfs/qmxjs17b9cj1aofvs1qdsslajnr2q44up7v24hy7sgjdgv?filename=index.html#redacted@abuse.ionos.com,2023-01-30 08:44:32,0,
P00303,U00365,Happy birthday to my best friend! 🎂 http://www.topperit.com,,2022-10-11 02:58:32,0,
P00304,U00363,Here is my latest blog post http://connectwallet-vault.firebaseapp.com,,2023-10-20 21:12:32,0,
P00305,U00363,Can't believe it's already Friday! https://vpm-law.com/ctis.ndmi/bmc.sipc.php,,2024-08-25 21:26:32,0,
P00306,U00482,Your package could not be delivered. Reschedule: https://www.youthbaseballgloves.com,https://www.youthbaseballgloves.com,2026-08-08 01:05:32,1,
P00307,U00054,URGENT: Your account has been compromised. Click here to verify: https://www.kindergartencrate.com,https://www.kindergartencrate.com,2026-08-11 10:53:32,1,
P00308,U00102,Working on a new project. Excited to share soon! https://att-103731-107123.weeblysite.com/,https://att-103731-107123.weeblysite.com/,2024-10-27 05:13:32,0,
P00309,U00429,Check out this amazing article I found: https://kumionxlgiomn.godaddysites.com/,,2023-04-27 08:08:32,0,
P00310,U00183,Throwback to last summer's trip http://tarlamix.azurewebsites.net/wp-includes/regionac/927e199225793c2/region.php?lca#927e199225793c2b2,,2026-05-04 19:01:32,0,
P00311,U00287,Just finished reading an incredible book. Highly recommend! https://relationmutuel2024.web.app/,https://relationmutuel2024.web.app/,2024-10-23 21:32:32,0,
P00312,U00401,Happy birthday to my best friend! 🎂 https://abcdef.infura-ipfs.io/ipfs/qmnr9rvuqvfutqq7vap1s9jyn3xqewyacfmvobtkijehe5,https://abcdef.infura-ipfs.io/ipfs/qmnr9rvuqvfutqq7vap1s9jyn3xqewyacfmvobtkijehe5,2026-05-13 02:32:32,0,
P00313,U00403,Great coffee at the new cafe downtown http://www.lhc.vg,,2020-06-08 13:56:32,0,
P00314,U00103,Throwback to last summer's trip http://www.adorantha.com,,2021-12-22 06:58:32,0,
P00315,U00363,Weekend vibes! Who else is relaxing today? https://m3y.d2a.myftpupload.com/,,2023-04-29 21:09:32,0,
P00316,U00397,Beautiful sunset today! Feeling grateful 🌅 https://3vlocksmith.com/mpsitnew/login.html,,2023-05-01 00:45:32,0,
P00317,U00038,Here is my latest blog post https://asesoriawebnotificacionesonlinebankgalicia--bankingenlinea.repl.co/,https://asesoriawebnotificacionesonlinebankgalicia--bankingenlinea.repl.co/,2026-05-20 15:24:32,0,
P00318,U00020,Learning something new every day! {} {} http://www.sadcopac.org/wp-includes/customize/mk/,http://www.sadcopac.org/wp-includes/customize/mk/,2025-01-22 21:40:32,0,
P00319,U00299,SECURITY ALERT: Verify your identity immediately: https://www.hdaustria.at,https://www.hdaustria.at,2026-08-17 04:27:32,1,
P00320,U00079,Check out this amazing article I found: http://cz16460.tw1.ru/httpdocs/login/ologin.php,http://cz16460.tw1.ru/httpdocs/login/ologin.php,2024-11-26 04:18:32,0,
P00321,U00477,Happy birthday to my best friend! 🎂 https://singapore-0utlook-invite.firebaseapp.com/,https://singapore-0utlook-invite.firebaseapp.com/,2021-02-14 20:21:32,0,
P00322,U00401,Great coffee at the new cafe downtown http://www.melisetotoaksesuar.com,,2023-09-06 07:45:32,0,
P00323,U00402,Morning run done! Feeling energized 💪 http://www.1dnscontrol.com,,2025-09-25 01:22:32,0,
P00324,U00047,"IRS NOTICE: You owe $3,000 in taxes. Pay here: https://www.tudocelular.com",https://www.tudocelular.com,2026-08-14 08:14:32,1,
P00325,U00184,Happy birthday to my best friend! 🎂 https://rebrand.ly/kfwj4td,https://rebrand.ly/kfwj4td,2025-05-26 19:23:32,0,
P00326,U00287,Just had a great day at the park! http://www.deluxerubber.com,http://www.deluxerubber.com,2026-04-21 17:34:32,0,
P00327,U00463,Your payment of $500 is pending. Confirm here: https://www.bernhardt.com,https://www.bernhardt.com,2026-08-16 17:00:32,1,
P00328,U00468,Can't believe it's already Friday! https://britishirish-mail-786.square.site/,,2025-07-18 06:22:32,0,
P00329,U00012,Morning run done! Feeling energized 💪 http://www.lyonfinancialusa.com,,2026-02-06 22:05:32,0,
P00330,U00249,Check out this amazing article I found: http://www.brient.cf,http://www.brient.cf,2024-12-17 18:44:32,0,
P00331,U00042,Can't believe it's already Friday! http://www.alex.zhivi-bogato.ru,http://www.alex.zhivi-bogato.ru,2026-05-23 21:22:32,0,
P00332,U00033,Beautiful sunset today! Feeling grateful 🌅 https://bnp-info01.firebaseapp.com/,,2026-04-29 17:29:32,0,
P00333,U00105,Interesting discussion at work about {} today {} http://www.kasdima.top,,2021-09-29 18:04:32,0,
P00334,U00382,Anyone know a good restaurant around here? https://securi-pass-assiste.firebaseapp.com/,https://securi-pass-assiste.firebaseapp.com/,2026-07-24 00:11:32,0,
P00335,U00044,Loving the new update on this app. https://csmoneyselllskin.life/auth.php/,https://csmoneyselllskin.life/auth.php/,2026-04-28 09:06:32,0,
P00336,U00036,Just finished reading an incredible book. Highly recommend! https://billowing-term-2638.ktvbrvqtatr.workers.dev/,https://billowing-term-2638.ktvbrvqtatr.workers.dev/,2023-09-23 01:32:32,0,
P00337,U00207,Learning something new every day! {} {} http://nodepagedatta.org,,2023-01-30 14:32:32,0,
